"Датум","Цена на последна трансакција","Мак.","Мин.","Просечна цена","%пром.","Количина","Промет во БЕСТ во денари","Вкупен промет во денари"
"17.5.2022","12.500,00","12.598,00","12.480,00","12.502,05","-0,41","454","5.675.929","5.675.929"
"18.5.2022","12.500,00","12.500,00","12.480,00","12.499,64","-0,02","112","1.399.960","1.399.960"
"19.5.2022","12.400,00","12.500,00","12.400,00","12.457,41","-0,34","358","4.459.753","4.459.753"
"20.5.2022","12.300,00","12.401,00","12.299,00","12.344,40","-0,91","545","6.727.698","6.727.698"
"23.5.2022","12.000,00","12.300,00","12.000,00","12.093,88","-2,03","263","3.180.690","3.180.690"
"25.5.2022","11.850,00","12.000,00","11.801,00","11.890,04","-1,69","336","3.995.053","3.995.053"
"26.5.2022","11.700,00","12.000,00","11.650,00","11.697,26","-1,62","3.431","40.133.300","40.133.300"
"27.5.2022","11.880,00","11.900,00","11.800,00","11.868,73","1,46","127","1.507.329","1.507.329"
"30.5.2022","12.300,00","12.301,00","11.850,00","12.159,54","2,45","1.066","12.962.074","12.962.074"
"31.5.2022","12.400,00","12.400,00","12.399,00","12.399,82","1,97","462","5.728.715","5.728.715"
"01.6.2022","12.500,00","12.500,00","12.500,00","12.500,00","0,81","5","62.500","62.500"
"02.6.2022","12.450,00","12.500,00","12.300,00","12.414,81","-0,68","27","335.200","335.200"
"03.6.2022","12.350,00","12.400,00","12.250,00","12.344,50","-0,56","312","3.851.485","3.851.485"
"06.6.2022","12.250,00","12.250,00","12.250,00","12.250,00","-0,76","10","122.500","122.500"
"07.6.2022","12.350,00","12.350,00","12.349,00","12.349,99","0,82","117","1.444.949","1.444.949"
"08.6.2022","12.300,00","12.349,00","12.300,00","12.335,46","-0,12","120","1.480.255","1.480.255"
"09.6.2022","12.200,00","12.250,00","12.015,00","12.204,41","-1,06","128","1.562.165","1.562.165"
"13.6.2022","12.000,00","12.200,00","12.000,00","12.088,21","-0,95","252","3.046.230","3.046.230"
"14.6.2022","11.800,00","11.998,00","11.700,00","11.770,66","-2,63","994","11.700.032","11.700.032"
"15.6.2022","11.675,00","11.701,00","11.650,00","11.678,12","-0,79","692","8.081.258","8.081.258"
"16.6.2022","11.700,00","11.700,00","11.550,00","11.635,86","-0,36","848","9.867.209","23.887.209"
"17.6.2022","11.800,00","11.800,00","11.700,00","11.720,73","0,73","492","5.766.598","5.766.598"
"20.6.2022","11.701,00","11.750,00","11.700,00","11.707,49","-0,11","321","3.758.105","3.758.105"
"21.6.2022","11.700,00","11.750,00","11.700,00","11.702,83","-0,04","530","6.202.498","6.202.498"
"22.6.2022","11.680,00","11.710,00","11.680,00","11.699,36","-0,03","402","4.703.144","4.703.144"
"23.6.2022","11.700,00","11.700,00","11.699,00","11.699,98","0,01","213","2.492.095","2.492.095"
"24.6.2022","11.700,00","11.700,00","11.700,00","11.700,00","0,00","65","760.500","760.500"
"27.6.2022","11.699,00","11.700,00","11.680,00","11.699,40","-0,01","673","7.873.699","7.873.699"
"28.6.2022","11.800,00","11.800,00","11.680,00","11.706,96","0,07","1.050","12.292.303","12.292.303"
"29.6.2022","11.700,00","11.700,00","11.600,00","11.660,62","-0,39","285","3.323.276","3.323.276"
"30.6.2022","11.690,00","11.699,00","11.600,00","11.652,18","-0,07","139","1.619.653","1.619.653"
"01.7.2022","11.650,00","11.650,00","11.649,00","11.649,83","-0,02","133","1.549.427","1.549.427"
"04.7.2022","11.650,00","11.670,00","11.600,00","11.632,45","-0,15","202","2.349.754","2.349.754"
"05.7.2022","11.800,00","11.800,00","11.650,00","11.663,65","0,27","738","8.607.776","8.607.776"
"06.7.2022","11.702,00","11.702,00","11.661,00","11.695,63","0,27","308","3.602.253","3.602.253"
"07.7.2022","11.800,00","11.800,00","11.770,00","11.790,00","0,80","45","530.550","2.860.550"
"08.7.2022","12.100,00","12.100,00","11.801,00","11.959,06","1,43","512","6.123.040","6.123.040"
"11.7.2022","12.000,00","12.000,00","11.956,00","11.999,58","0,34","387","4.643.837","4.643.837"
"12.7.2022","11.810,00","11.956,00","11.810,00","11.885,61","-0,95","83","986.506","986.506"
"13.7.2022","11.900,00","11.900,00","11.900,00","11.900,00","0,12","60","714.000","714.000"
"14.7.2022","11.701,00","11.900,00","11.701,00","11.827,55","-0,61","276","3.264.404","3.264.404"
"15.7.2022","11.820,00","11.898,00","11.820,00","11.823,09","-0,03","227","2.683.842","2.683.842"
"18.7.2022","11.850,00","11.850,00","11.820,00","11.826,37","0,03","466","5.511.090","30.526.010"
"19.7.2022","11.901,00","11.950,00","11.900,00","11.918,72","0,78","733","8.736.420","8.736.420"
"20.7.2022","12.000,00","12.000,00","11.900,00","11.962,44","0,37","385","4.605.540","4.605.540"
"21.7.2022","12.100,00","12.249,00","12.100,00","12.189,40","1,90","50","609.470","609.470"
"22.7.2022","11.901,00","12.100,00","11.901,00","12.057,86","-1,08","226","2.725.076","2.725.076"
"25.7.2022","12.000,00","12.100,00","12.000,00","12.023,53","-0,28","102","1.226.400","1.226.400"
"26.7.2022","12.098,00","12.100,00","12.001,00","12.089,34","0,55","223","2.695.923","2.695.923"
"27.7.2022","12.001,00","12.100,00","12.001,00","12.099,68","0,08","310","3.750.901","3.750.901"
"28.7.2022","12.100,00","12.100,00","12.100,00","12.100,00","0,00","230","2.783.000","5.445.000"
"29.7.2022","12.198,00","12.199,00","12.150,00","12.195,38","0,79","1.459","17.793.063","17.793.063"
"01.8.2022","12.148,00","12.199,00","12.050,00","12.138,57","-0,47","195","2.367.021","2.367.021"
"03.8.2022","12.100,00","12.145,00","12.100,00","12.137,59","-0,01","134","1.626.437","1.626.437"
"04.8.2022","12.051,00","12.142,00","12.051,00","12.128,39","-0,07","138","1.673.718","1.673.718"
"05.8.2022","12.000,00","12.099,00","12.000,00","12.037,55","-0,75","58","698.178","698.178"
"08.8.2022","12.000,00","12.000,00","11.960,00","11.998,71","-0,32","699","8.387.100","8.387.100"
"09.8.2022","11.990,00","12.099,00","11.990,00","12.027,54","0,24","142","1.707.910","1.707.910"
"10.8.2022","11.900,00","11.999,00","11.900,00","11.926,95","-0,84","1.173","13.990.311","13.990.311"
"11.8.2022","11.900,00","11.900,00","11.850,00","11.886,80","-0,34","75","891.510","891.510"
"12.8.2022","11.889,00","11.900,00","11.889,00","11.890,57","0,03","490","5.826.380","5.826.380"
"15.8.2022","11.850,00","11.889,00","11.811,00","11.872,72","-0,15","912","10.827.918","10.827.918"
"16.8.2022","11.900,00","11.900,00","11.800,00","11.897,54","0,21","1.075","12.789.855","12.789.855"
"17.8.2022","11.874,00","11.898,00","11.873,00","11.888,11","-0,08","629","7.477.619","7.477.619"
"18.8.2022","11.794,00","11.820,00","11.750,00","11.791,87","-0,81","1.238","14.598.341","14.598.341"
"19.8.2022","11.749,00","11.750,00","11.700,00","11.721,01","-0,60","345","4.043.747","11.710.497"
"22.8.2022","11.680,00","11.750,00","11.680,00","11.707,88","-0,11","242","2.833.308","2.833.308"
"23.8.2022","11.650,00","11.650,00","11.601,00","11.645,80","-0,53","1.216","14.161.291","16.259.557"
"24.8.2022","11.648,00","11.650,00","11.620,00","11.640,04","-0,05","648","7.542.747","7.542.747"
"25.8.2022","11.649,00","11.649,00","11.649,00","11.649,00","0,08","236","2.749.164","2.749.164"
"26.8.2022","11.649,00","11.649,00","11.600,00","11.613,41","-0,31","152","1.765.238","1.765.238"
"29.8.2022","11.600,00","11.649,00","11.600,00","11.606,32","-0,06","383","4.445.220","7.925.220"
"30.8.2022","11.500,00","11.630,00","11.500,00","11.554,72","-0,45","193","2.230.060","2.230.060"
"31.8.2022","11.300,00","11.500,00","11.300,00","11.360,28","-1,68","432","4.907.640","4.907.640"
"01.9.2022","11.250,00","11.300,00","11.151,00","11.212,26","-1,30","1.293","14.497.457","14.497.457"
"02.9.2022","11.302,00","11.350,00","11.300,00","11.301,98","0,80","2.618","29.588.595","29.588.595"
"05.9.2022","11.354,00","11.499,00","11.350,00","11.363,62","0,55","623","7.079.534","7.079.534"
"06.9.2022","11.499,00","11.500,00","11.401,00","11.474,06","0,97","328","3.763.493","18.528.493"
"07.9.2022","11.430,00","11.430,00","11.418,00","11.425,24","-0,43","1.001","11.436.664","11.436.664"
"09.9.2022","11.400,00","11.400,00","11.400,00","11.400,00","-0,22","596","6.794.400","6.794.400"
"12.9.2022","11.399,00","11.399,00","11.399,00","11.399,00","-0,01","174","1.983.426","1.983.426"
"13.9.2022","11.399,00","11.400,00","11.375,00","11.397,85","-0,01","1.462","16.663.660","16.663.660"
"14.9.2022","11.300,00","11.400,00","11.300,00","11.389,10","-0,08","380","4.327.858","8.226.658"
"15.9.2022","11.400,00","11.400,00","11.399,00","11.399,39","0,09","260","2.963.841","2.963.841"
"16.9.2022","11.400,00","11.400,00","11.398,00","11.399,66","0,00","104","1.185.565","1.185.565"
"19.9.2022","11.302,00","11.303,00","11.302,00","11.302,38","-0,85","26","293.862","293.862"
"20.9.2022","11.350,00","11.380,00","11.300,00","11.351,00","0,43","650","7.378.149","7.378.149"
"21.9.2022","11.300,00","11.380,00","11.201,00","11.303,04","-0,42","340","3.843.035","3.843.035"
"22.9.2022","11.351,00","11.375,00","11.340,00","11.352,97","0,44","227","2.577.125","2.577.125"
"23.9.2022","11.300,00","11.320,00","11.300,00","11.313,66","-0,34","153","1.730.990","1.730.990"
"26.9.2022","10.800,00","11.202,00","10.800,00","11.084,50","-2,02","490","5.431.404","5.431.404"
"27.9.2022","10.731,00","10.900,00","10.726,00","10.768,15","-2,85","376","4.048.823","4.048.823"
"28.9.2022","10.901,00","11.090,00","10.811,00","10.900,50","1,23","508","5.537.452","5.537.452"
"29.9.2022","11.100,00","11.220,00","11.100,00","11.180,46","2,57","163","1.822.415","1.822.415"
"30.9.2022","11.080,00","11.148,00","11.000,00","11.086,82","-0,84","289","3.204.090","3.204.090"
"03.10.2022","10.900,00","11.149,00","10.899,00","10.983,05","-0,94","333","3.657.354","3.657.354"
"04.10.2022","10.800,00","10.920,00","10.800,00","10.838,39","-1,32","330","3.576.669","3.576.669"
"05.10.2022","10.850,00","10.850,00","10.830,00","10.833,11","-0,05","483","5.232.390","5.232.390"
"06.10.2022","10.850,00","10.900,00","10.801,00","10.852,77","0,18","307","3.331.799","3.331.799"
"07.10.2022","10.850,00","10.850,00","10.849,00","10.849,53","-0,03","258","2.799.180","2.799.180"
"10.10.2022","10.850,00","10.850,00","10.810,00","10.844,29","-0,05","245","2.656.850","2.656.850"
"12.10.2022","10.752,00","10.849,00","10.752,00","10.804,64","-0,37","230","2.485.068","2.485.068"
"13.10.2022","10.650,00","10.753,00","10.611,00","10.672,92","-1,22","372","3.970.326","3.970.326"
"14.10.2022","10.503,00","10.650,00","10.503,00","10.605,98","-0,63","376","3.987.848","3.987.848"
"17.10.2022","10.400,00","10.600,00","10.400,00","10.501,79","-0,98","1.053","11.058.380","17.883.380"
"18.10.2022","10.500,00","10.500,00","10.400,00","10.456,29","-0,44","1.403","14.670.171","14.670.171"
"19.10.2022","10.550,00","10.560,00","10.500,00","10.506,12","0,48","1.081","11.357.120","11.357.120"
"20.10.2022","10.800,00","10.800,00","10.700,00","10.781,28","2,62","180","1.940.631","1.940.631"
"21.10.2022","11.000,00","11.001,00","10.850,00","10.994,38","1,98","600","6.596.631","6.596.631"
"25.10.2022","11.000,00","11.200,00","11.000,00","11.184,20","1,73","408","4.563.155","4.563.155"
"26.10.2022","11.300,00","11.300,00","11.199,00","11.276,45","0,82","1.020","11.501.974","17.101.974"
"27.10.2022","11.398,00","11.499,00","11.260,00","11.417,14","1,25","583","6.656.190","8.916.190"
"28.10.2022","11.500,00","11.500,00","11.400,00","11.490,08","0,64","1.426","16.384.855","16.384.855"
"31.10.2022","11.500,00","11.500,00","11.260,00","11.459,07","-0,27","182","2.085.550","2.085.550"
"01.11.2022","11.451,00","11.500,00","11.451,00","11.498,81","0,35","780","8.969.069","18.123.069"
"02.11.2022","11.490,00","11.500,00","11.490,00","11.499,08","0,00","329","3.783.198","3.783.198"
"03.11.2022","11.399,00","11.400,00","11.390,00","11.398,27","-0,88","424","4.832.867","6.996.967"
"04.11.2022","11.302,00","11.400,00","11.302,00","11.375,63","-0,20","149","1.694.969","1.694.969"
"07.11.2022","11.300,00","11.369,00","11.299,00","11.304,94","-0,62","278","3.142.772","3.142.772"
"08.11.2022","11.299,00","11.300,00","11.000,00","11.284,67","-0,18","185","2.087.664","2.087.664"
"09.11.2022","11.250,00","11.299,00","11.240,00","11.250,89","-0,30","467","5.254.166","5.254.166"
"10.11.2022","11.250,00","11.250,00","11.250,00","11.250,00","-0,01","67","753.750","753.750"
"11.11.2022","11.200,00","11.250,00","11.200,00","11.230,70","-0,17","676","7.591.955","7.591.955"
"14.11.2022","11.100,00","11.200,00","11.100,00","11.101,65","-1,15","121","1.343.300","1.343.300"
"15.11.2022","11.102,00","11.102,00","11.099,00","11.099,79","-0,02","319","3.540.832","3.540.832"
"16.11.2022","11.098,00","11.199,00","11.045,00","11.099,85","0,00","694","7.703.299","13.253.299"
"17.11.2022","11.048,00","11.050,00","11.000,00","11.009,71","-0,81","1.661","18.287.134","18.287.134"
"18.11.2022","10.999,00","11.048,00","10.999,00","11.000,50","-0,08","857","9.427.428","9.427.428"
"21.11.2022","10.899,00","11.000,00","10.899,00","10.909,99","-0,83","426","4.647.655","4.647.655"
"22.11.2022","10.900,00","10.900,00","10.899,00","10.899,93","-0,09","330","3.596.978","3.596.978"
"23.11.2022","11.000,00","11.000,00","10.901,00","10.996,63","0,89","387","4.255.694","4.255.694"
"24.11.2022","11.002,00","11.100,00","11.000,00","11.011,17","0,14","228","2.510.546","2.510.546"
"25.11.2022","11.099,00","11.100,00","11.050,00","11.057,00","0,42","311","3.438.728","3.438.728"
"28.11.2022","11.000,00","11.099,00","11.000,00","11.000,89","-0,51","111","1.221.099","1.221.099"
"29.11.2022","11.150,00","11.150,00","11.100,00","11.109,30","0,98","211","2.344.062","2.344.062"
"30.11.2022","11.150,00","11.150,00","11.001,00","11.084,97","-0,22","517","5.730.929","5.730.929"
"01.12.2022","11.103,00","11.104,00","11.100,00","11.100,22","0,14","1.085","12.043.734","12.043.734"
"02.12.2022","11.200,00","11.200,00","11.150,00","11.186,49","0,77","37","413.900","413.900"
"05.12.2022","11.210,00","11.210,00","11.210,00","11.210,00","0,21","17","190.570","190.570"
"06.12.2022","11.400,00","11.540,00","11.301,00","11.350,21","1,25","341","3.870.423","3.870.423"
"07.12.2022","11.490,00","11.495,00","11.400,00","11.477,22","1,12","470","5.394.292","5.394.292"
"09.12.2022","11.500,00","11.500,00","11.400,00","11.495,62","0,16","447","5.138.544","5.138.544"
"12.12.2022","11.500,00","11.500,00","11.500,00","11.500,00","0,03","245","2.817.500","2.817.500"
"13.12.2022","11.500,00","11.500,00","11.500,00","11.500,00","0,00","85","977.500","977.500"
"14.12.2022","11.400,00","11.502,00","11.400,00","11.498,19","-0,02","1.034","11.889.124","11.889.124"
"15.12.2022","11.400,00","11.400,00","11.400,00","11.400,00","-0,85","111","1.265.400","1.265.400"
"16.12.2022","11.449,00","11.449,00","11.400,00","11.421,80","0,19","1.241","14.174.459","14.174.459"
"19.12.2022","11.480,00","11.500,00","11.470,00","11.494,11","0,63","155","1.781.587","1.781.587"
"20.12.2022","11.500,00","11.550,00","11.500,00","11.512,30","0,16","417","4.800.630","4.800.630"
"21.12.2022","11.600,00","11.600,00","11.503,00","11.562,96","0,44","283","3.272.317","3.272.317"
"22.12.2022","11.700,00","11.700,00","11.600,00","11.610,43","0,41","451","5.236.304","5.236.304"
"23.12.2022","11.702,00","11.750,00","11.700,00","11.714,18","0,90","454","5.318.239","5.318.239"
"26.12.2022","11.675,00","11.779,00","11.650,00","11.717,79","0,03","906","10.616.314","10.616.314"
"27.12.2022","11.699,00","11.699,00","11.650,00","11.673,12","-0,38","453","5.287.924","8.446.924"
"28.12.2022","11.600,00","11.700,00","11.600,00","11.627,33","-0,39","547","6.360.150","9.519.150"
"29.12.2022","11.700,00","11.700,00","11.625,00","11.678,26","0,44","1.317","15.380.268","15.380.268"
"03.1.2023","11.900,00","11.900,00","11.800,00","11.822,16","1,23","176","2.080.700","2.080.700"
"04.1.2023","11.999,00","12.000,00","11.900,00","11.997,10","1,48","528","6.334.468","6.334.468"
"05.1.2023","12.150,00","12.150,00","12.150,00","12.150,00","1,27","307","3.730.050","3.730.050"
"09.1.2023","12.250,00","12.250,00","12.250,00","12.250,00","0,82","460","5.635.000","5.635.000"
"10.1.2023","12.350,00","12.400,00","12.250,00","12.369,86","0,98","83","1.026.698","1.026.698"
"11.1.2023","12.350,00","12.350,00","12.350,00","12.350,00","-0,16","1.402","17.314.700","17.314.700"
"12.1.2023","12.340,00","12.390,00","12.340,00","12.350,07","0,00","371","4.581.875","4.581.875"
"13.1.2023","12.349,00","12.350,00","12.345,00","12.349,32","-0,01","391","4.828.584","4.828.584"
"16.1.2023","12.300,00","12.347,00","12.250,00","12.329,01","-0,16","558","6.879.589","6.879.589"
"17.1.2023","12.400,00","12.499,00","12.350,00","12.407,24","0,63","55","682.398","682.398"
"18.1.2023","12.400,00","12.500,00","12.350,00","12.359,52","-0,38","21","259.550","259.550"
"20.1.2023","12.300,00","12.400,00","12.300,00","12.364,73","0,04","184","2.275.110","2.275.110"
"23.1.2023","12.400,00","12.400,00","12.400,00","12.400,00","0,29","211","2.616.400","2.616.400"
"24.1.2023","12.400,00","12.400,00","12.300,00","12.390,32","-0,08","62","768.200","768.200"
"25.1.2023","12.400,00","12.400,00","12.399,00","12.399,95","0,08","281","3.484.385","3.484.385"
"26.1.2023","12.502,00","12.600,00","12.500,00","12.513,20","0,91","1.080","13.514.256","13.514.256"
"27.1.2023","12.300,00","12.500,00","12.300,00","12.366,49","-1,17","810","10.016.854","10.016.854"
"30.1.2023","12.400,00","12.500,00","12.389,00","12.400,24","0,27","142","1.760.834","1.760.834"
"31.1.2023","12.390,00","12.390,00","12.390,00","12.390,00","-0,08","17","210.630","210.630"
"01.2.2023","12.300,00","12.399,00","12.300,00","12.320,92","-0,56","71","874.785","874.785"
"02.2.2023","12.299,00","12.301,00","12.299,00","12.300,09","-0,17","239","2.939.722","2.939.722"
"03.2.2023","12.220,00","12.300,00","12.200,00","12.256,40","-0,36","361","4.424.560","4.424.560"
"06.2.2023","12.160,00","12.298,00","12.160,00","12.194,39","-0,51","72","877.996","877.996"
"07.2.2023","12.200,00","12.200,00","12.150,00","12.170,31","-0,20","293","3.565.900","3.565.900"
"08.2.2023","12.199,00","12.199,00","12.150,00","12.154,11","-0,13","623","7.572.010","7.572.010"
"09.2.2023","12.160,00","12.200,00","12.152,00","12.165,15","0,09","390","4.744.410","4.744.410"
"10.2.2023","12.190,00","12.200,00","12.165,00","12.190,10","0,21","97","1.182.440","1.182.440"
"13.2.2023","12.152,00","12.200,00","12.152,00","12.194,55","0,04","98","1.195.066","1.195.066"
"14.2.2023","12.150,00","12.179,00","12.100,00","12.113,63","-0,66","683","8.273.609","8.273.609"
"15.2.2023","12.195,00","12.195,00","12.110,00","12.166,30","0,43","50","608.315","608.315"
"16.2.2023","12.195,00","12.195,00","12.195,00","12.195,00","0,24","92","1.121.940","1.121.940"
"17.2.2023","12.300,00","12.300,00","12.250,00","12.293,65","0,81","200","2.458.730","2.458.730"
"20.2.2023","12.350,00","12.350,00","12.350,00","12.350,00","0,46","161","1.988.350","1.988.350"
"21.2.2023","12.400,00","12.400,00","12.348,00","12.352,11","0,02","47","580.549","580.549"
"22.2.2023","12.320,00","12.320,00","12.200,00","12.301,31","-0,41","551","6.778.020","6.778.020"
"23.2.2023","12.300,00","12.410,00","12.300,00","12.376,31","0,61","328","4.059.430","4.059.430"
"24.2.2023","12.200,00","12.200,00","12.100,00","12.116,35","-2,10","492","5.961.245","5.961.245"
"27.2.2023","12.201,00","12.300,00","12.200,00","12.207,55","0,75","461","5.627.680","5.627.680"
"28.2.2023","12.250,00","12.300,00","12.200,00","12.254,15","0,38","434","5.318.300","5.318.300"
"01.3.2023","12.250,00","12.250,00","12.250,00","12.250,00","-0,03","1","12.250","12.250"
"02.3.2023","12.300,00","12.300,00","12.300,00","12.300,00","0,41","169","2.078.700","2.078.700"
"03.3.2023","12.300,00","12.300,00","12.252,00","12.298,77","-0,01","206","2.533.547","2.533.547"
"06.3.2023","12.300,00","12.300,00","12.300,00","12.300,00","0,01","335","4.120.500","4.120.500"
"07.3.2023","12.299,00","12.300,00","12.251,00","12.299,05","-0,01","283","3.480.632","10.359.582"
"08.3.2023","12.299,00","12.300,00","12.298,00","12.299,16","0,00","135","1.660.386","1.660.386"
"09.3.2023","12.250,00","12.300,00","12.250,00","12.261,34","-0,31","402","4.929.060","4.929.060"
"10.3.2023","12.210,00","12.280,00","12.210,00","12.216,09","-0,37","905","11.055.562","11.055.562"
"13.3.2023","12.210,00","12.212,00","12.210,00","12.210,25","-0,05","1.015","12.393.399","12.393.399"
"14.3.2023","12.210,00","12.210,00","12.210,00","12.210,00","0,00","20","244.200","244.200"
"15.3.2023","12.210,00","12.210,00","12.209,00","12.209,96","0,00","530","6.471.278","44.181.278"
"16.3.2023","12.151,00","12.210,00","12.150,00","12.167,78","-0,35","607","7.385.840","101.660.840"
"17.3.2023","12.150,00","12.167,00","12.150,00","12.162,72","-0,04","484","5.886.758","5.886.758"
"20.3.2023","12.100,00","12.150,00","12.100,00","12.109,03","-0,44","204","2.470.243","2.470.243"
"21.3.2023","12.101,00","12.167,00","12.101,00","12.134,32","0,21","468","5.678.862","5.678.862"
"22.3.2023","12.175,00","12.175,00","12.150,00","12.151,19","0,14","21","255.175","255.175"
"23.3.2023","12.300,00","12.300,00","12.200,00","12.206,41","0,45","195","2.380.250","2.380.250"
"24.3.2023","12.299,00","12.299,00","12.230,00","12.293,17","0,71","71","872.815","872.815"
"27.3.2023","12.340,00","12.390,00","12.330,00","12.344,09","0,41","33","407.355","407.355"
"28.3.2023","12.400,00","12.400,00","12.400,00","12.400,00","0,45","110","1.364.000","1.364.000"
"29.3.2023","12.499,00","12.500,00","12.420,00","12.476,30","0,62","399","4.978.045","4.978.045"
"30.3.2023","12.401,00","12.498,00","12.400,00","12.414,10","-0,50","497","6.169.806","73.349.156"
"31.3.2023","12.400,00","12.400,00","12.306,00","12.394,49","-0,16","292","3.619.192","3.619.192"
"03.4.2023","12.400,00","12.400,00","12.400,00","12.400,00","0,04","726","9.002.400","9.002.400"
"04.4.2023","12.420,00","12.490,00","12.400,00","12.419,39","0,16","181","2.247.910","2.247.910"
"05.4.2023","12.400,00","12.444,00","12.399,00","12.405,31","-0,11","501","6.215.062","6.215.062"
"06.4.2023","12.350,00","12.400,00","12.300,00","12.325,25","-0,65","384","4.732.895","4.732.895"
"07.4.2023","12.388,00","12.399,00","12.349,00","12.372,58","0,38","470","5.815.113","5.815.113"
"10.4.2023","12.400,00","12.498,00","12.399,00","12.405,85","0,27","1.005","12.467.880","12.467.880"
"11.4.2023","12.399,00","12.400,00","12.395,00","12.399,33","-0,05","891","11.047.800","11.047.800"
"12.4.2023","12.395,00","12.400,00","12.359,00","12.398,76","0,00","2.571","31.877.204","31.877.204"
"13.4.2023","11.950,00","12.049,00","11.900,00","11.937,40","-3,72","185","2.208.419","2.208.419"
"18.4.2023","11.910,00","11.910,00","11.900,00","11.900,38","-0,31","157","1.868.360","1.868.360"
"19.4.2023","11.851,00","11.851,00","11.851,00","11.851,00","-0,41","5","59.255","59.255"
"20.4.2023","11.900,00","11.999,00","11.880,00","11.898,67","0,40","625","7.436.671","7.436.671"
"24.4.2023","11.880,00","11.920,00","11.880,00","11.898,20","0,00","544","6.472.620","6.472.620"
"25.4.2023","11.950,00","11.950,00","11.861,00","11.909,06","0,09","1.084","12.909.424","12.909.424"
"26.4.2023","11.999,00","11.999,00","11.999,00","11.999,00","0,76","122","1.463.878","1.463.878"
"27.4.2023","12.150,00","12.199,00","12.100,00","12.123,93","1,04","1.282","15.542.877","165.536.627"
"28.4.2023","12.100,00","12.140,00","12.100,00","12.104,53","-0,16","75","907.840","907.840"
"02.5.2023","12.150,00","12.150,00","12.140,00","12.149,03","0,37","407","4.944.657","4.944.657"
"03.5.2023","12.140,00","12.150,00","12.100,00","12.146,42","-0,02","506","6.146.090","6.146.090"
"04.5.2023","12.100,00","12.140,00","12.000,00","12.127,49","-0,16","241","2.922.724","2.922.724"
"05.5.2023","12.049,00","12.100,00","12.049,00","12.090,87","-0,30","146","1.765.267","1.765.267"
"08.5.2023","11.999,00","12.050,00","11.999,00","12.001,26","-0,74","193","2.316.244","2.316.244"
"09.5.2023","11.920,00","11.989,00","11.920,00","11.939,74","-0,51","750","8.954.808","8.954.808"
"10.5.2023","11.899,00","11.950,00","11.850,00","11.901,08","-0,32","523","6.224.265","6.224.265"
"11.5.2023","11.850,00","11.900,00","11.850,00","11.856,71","-0,37","231","2.738.900","2.738.900"
"12.5.2023","11.899,00","11.899,00","11.800,00","11.814,86","-0,35","452","5.340.318","5.340.318"
"15.5.2023","11.800,00","11.801,00","11.800,00","11.800,02","-0,13","100","1.180.002","1.180.002"
"16.5.2023","11.800,00","11.899,00","11.800,00","11.800,41","0,00","502","5.923.805","5.923.805"
"17.5.2023","11.800,00","11.800,00","11.800,00","11.800,00","0,00","18","212.400","212.400"
"18.5.2023","11.800,00","","","11.800,00","0,00","0","0","0"
"19.5.2023","11.600,00","11.798,00","11.600,00","11.622,84","-1,50","852","9.902.657","9.902.657"
"22.5.2023","11.798,00","11.798,00","11.601,00","11.684,44","0,53","105","1.226.866","1.226.866"
"23.5.2023","11.798,00","11.800,00","11.680,00","11.763,86","0,68","259","3.046.841","3.046.841"
"25.5.2023","11.790,00","11.799,00","11.789,00","11.790,59","0,23","267","3.148.087","3.148.087"
"26.5.2023","11.850,00","11.850,00","11.794,00","11.808,23","0,15","164","1.936.550","1.936.550"
"29.5.2023","11.700,00","11.750,00","11.670,00","11.695,51","-0,95","300","3.508.653","3.508.653"
"30.5.2023","11.700,00","11.700,00","11.651,00","11.695,99","0,00","287","3.356.748","3.356.748"
"31.5.2023","11.700,00","11.798,00","11.650,00","11.699,31","0,03","1.023","11.968.394","23.130.894"
"01.6.2023","11.700,00","11.700,00","11.699,00","11.699,78","0,00","67","783.885","783.885"
"05.6.2023","11.700,00","11.700,00","11.680,00","11.699,50","0,00","40","467.980","467.980"
"06.6.2023","11.700,00","11.700,00","11.680,00","11.699,19","0,00","208","2.433.432","2.433.432"
"07.6.2023","11.696,00","11.698,00","11.694,00","11.695,54","-0,03","136","1.590.594","1.590.594"
"08.6.2023","11.650,00","11.696,00","11.650,00","11.657,29","-0,33","158","1.841.852","1.841.852"
"09.6.2023","11.595,00","11.600,00","11.540,00","11.596,81","-0,52","1.010","11.712.775","11.712.775"
"12.6.2023","11.580,00","11.599,00","11.575,00","11.594,95","-0,02","266","3.084.258","3.084.258"
"13.6.2023","11.540,00","11.597,00","11.540,00","11.549,58","-0,39","708","8.177.100","8.177.100"
"14.6.2023","11.550,00","11.600,00","11.500,00","11.548,75","-0,01","417","4.815.828","4.815.828"
"15.6.2023","11.594,00","11.597,00","11.550,00","11.559,39","0,09","241","2.785.813","2.785.813"
"16.6.2023","11.594,00","11.597,00","11.594,00","11.595,43","0,31","58","672.535","672.535"
"19.6.2023","11.597,00","11.597,00","11.597,00","11.597,00","0,01","39","452.283","452.283"
"20.6.2023","11.520,00","11.595,00","11.520,00","11.562,70","-0,30","67","774.701","774.701"
"21.6.2023","11.520,00","11.551,00","11.520,00","11.547,26","-0,13","175","2.020.770","2.020.770"
"22.6.2023","11.595,00","11.597,00","11.594,00","11.595,45","0,42","164","1.901.653","1.901.653"
"23.6.2023","11.590,00","11.596,00","11.550,00","11.570,76","-0,21","737","8.527.647","8.527.647"
